panchayat_id,panchayat_name,block_name,date,forecast_issue_date,lead_days,block_forecast_rainfall_mm,actual_rainfall_mm
1809,Maralgoi Kd,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1810,M.Sukane,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1811,Mukhed,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1812,Naitale,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1813,Nandgaon,Niphad,2026-05-09,2026-05-09,0,5.0,1.2
1814,Nandurdi,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1815,Nandur Kd,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1816,Nandur M.,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1817,Narayan T.,Niphad,2026-05-09,2026-05-09,0,5.0,3.5
1818,Nimgaon V.,Niphad,2026-05-09,2026-05-09,0,5.0,1.2
1819,Oney,Niphad,2026-05-09,2026-05-09,0,5.0,2.8
1820,Pachore Bk,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1821,Pachore Kd,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1822,Pachore Vani,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1823,Palkhed,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1824,Panchakeshor,Niphad,2026-05-09,2026-05-09,0,5.0,3.5
1825,Pimpalgaon Najik,Niphad,2026-05-09,2026-05-09,0,5.0,2.5
1826,Pimpalgaon Nipani,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1827,Pimplas,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1828,Pimpri,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1829,Ranwad,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1830,Rasalpur,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1831,Raulas,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1832,Redgaon,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1833,Rui,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1834,Saikheda,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1835,Sakore,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1836,Sarole Kd.,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1837,Sarole Thadi,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1838,Savargaon,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1839,Shimpi Takli,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1840,Shingve,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1841,Shirasgaon,Niphad,2026-04-09,2026-04-09,0,10.0,12.2
1842,Shirvare,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1843,Shirwade Vani,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1844,Shirwade Wakad,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1845,Shivadi,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1846,Sonewadi Bk,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1847,Sonewadi Kd,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1848,Songaon,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1849,Subhasnagar,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1850,Sundarpur,Niphad,2026-04-09,2026-04-09,0,10.0,4.0
1851,Takali Vinchor,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1852,Talwade,Niphad,2026-03-09,2026-03-09,0,5.0,2.8
1853,Tamaswadi,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1854,Tarukhedle,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1855,Thergaon,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1856,Thetale,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1857,Ugaon,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1858,Umberkhed,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1859,Vahegaon,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1860,Vakad,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1861,Vanasgaon,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1862,Vdali Najik,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1863,Velapur,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1864,Vinchur,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1865,Vishnunagar,Niphad,2026-03-09,2026-03-09,0,5.0,1.2
1866,Wavi,Niphad,2026-03-09,2026-03-09,0,5.0,0.8
1867,Aad (B),Peth,2026-03-09,2026-03-09,0,5.0,8.5
1868,Adgaon (B),Peth,2026-03-09,2026-03-09,0,5.0,8.5
1869,Ambe,Peth,2026-03-09,2026-03-09,0,5.0,8.5
1870,Amloan,Peth,2026-03-09,2026-03-09,0,5.0,8.5
1871,Andhrute,Peth,2026-03-09,2026-03-09,0,5.0,8.5
1872,Asarbari,Peth,2026-03-09,2026-03-09,0,5.0,8.5
1873,Badgi,Peth,2026-03-09,2026-03-09,0,5.0,8.5
1874,Bhaygaon,Peth,2026-03-09,2026-03-09,0,5.0,8.5
1875,Bhuvan,Peth,2026-03-09,2026-03-09,0,5.0,8.5
1876,Borvat,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1877,Cholmukh,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1878,Deogaon,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1879,Devichamal,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1880,Dhanpada,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1881,Dhondmal,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1882,Dolharmal,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1883,Donawade,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1884,Ekdare,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1885,Gangodbari,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1886,Gavandha,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1887,Ghanshet,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1888,Gonde,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1889,Hanumannager,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1890,Hanumantpada,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1891,Harangaon,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1892,Hatrundi,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1893,Jale,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1894,Jambhulmal,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1895,Jambvihir,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1896,Jogmodi,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1897,Junothi,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1898,Kahandolpada,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1899,Kalambari,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1900,Kapurne,Peth,2026-02-09,2026-02-09,0,8.0,5.6
1901,Karanjali,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1902,Karanjkhed,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1903,Kayre,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1904,Kharpadi,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1905,Khirkide,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1906,Khokartale,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1907,Kohor,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1908,Kopurli (B),Peth,2026-04-09,2026-04-09,0,15.0,12.4
1909,Kopurli (Kh),Peth,2026-04-09,2026-04-09,0,15.0,12.4
1910,Kotambi,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1911,Kulwandi,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1912,Kumbhale,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1913,Kumbharbari,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1914,Lingawane,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1915,Malegaon,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1916,Mangone,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1917,Mankapur,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1918,Mhasgan,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1919,Nachalondhi,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1920,Nirgude,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1921,Pahuchibari,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1922,Pate,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1923,Pimpalwati,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1924,Rajbari,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1925,Ranvihir,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1926,Ruipetha,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1927,Savalghat,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1928,Shevkhandi,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1929,Shinde,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1930,Shingadari,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1931,Shivshet,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1932,Surgane,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1933,Tirde,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1934,Tondwal,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1935,Umbarpada (Kh),Peth,2026-04-09,2026-04-09,0,15.0,12.4
1936,Umberdahad,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1937,Umbrad,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1938,Usthale,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1939,Wangani,Peth,2026-04-09,2026-04-09,0,15.0,12.4
1940,Adwadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1941,Agaskhind,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1942,Ashapur,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1943,Atkawade,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1944,Aundhewadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1945,Baragaon Pimpri,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1946,Belu,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1947,Bharatpur,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1948,Bhatwadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1949,Bhokani,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1950,Borkhind,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1951,Bramhanwade,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1952,Chandrapur Kh.,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1953,Chapadgaon,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1954,Chass,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1955,Chincholi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1956,Chondhi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1957,Dahiwadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1958,Dapur,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1959,Datali,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1960,Dattanagar (Dapur),Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1961,Deopur,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1962,Deshwandi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1963,Dharangaon,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1964,Dhondbar,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1965,Dhondvirnagar,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1966,Dhulwad,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1967,Dodi Bk.,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1968,Dodi Kh.,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1969,Dubere,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1970,Duberewadi (Krushnanagar),Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1971,Dusingpur,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1972,Fulenagar,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1973,Ghorwad,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1974,Ghotewadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1975,Gonde,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1976,Gulwanchi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1977,Harsule,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1978,Hivare,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1979,Hivargaon,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1980,Jamgaon,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1981,Jaygaon,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1982,Jogaltembhi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1983,Kankori,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1984,Karwadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1985,Kasarwadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1986,Ke. Pa. Nagar,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1987,Khadangali,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1988,Khambale,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1989,Khopadi Kh.,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1990,Kirtangali,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1991,Kolgaonmal,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1992,Komalwadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1993,Konambe,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1994,Kundewadi,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1995,Maldhon,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1996,Malegaon,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1997,Manegaon,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1998,Manori,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
1999,Marhal Bk.,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
2000,Marhal Kh.,Sinnar,2026-04-09,2026-04-09,0,10.0,8.6
2001,Mendhi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2002,Mirgaon,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2003,Mithsagare,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2004,Mohu,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2005,Musalgaon,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2006,Naigaon,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2007,Nalwadi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2008,Nandur Shingote,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2009,Nimgaon (Deopur),Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2010,Nimgaon (Sinnar),Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2011,Nirhale Fattepur,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2012,Padali,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2013,Panchale,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2014,Pandhurli,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2015,Pangari Bk.,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2016,Pangari Kh.,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2017,Paste,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2018,Pathare Bk.,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2019,Pathare Kh.,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2020,Patole,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2021,Patpimpri,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2022,Phardapur,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2023,Pimpale,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2024,Pimpalgaon,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2025,Pimparwadi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2026,Ramnagar,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2027,Rampur,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2028,Sangavi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2029,Saradwadi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2030,Savatamali Nagar,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2031,Sayale,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2032,Shaha,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2033,Shastrinagar,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2034,Shivade,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2035,Shivaji Nagar (Dapur),Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2036,Shivajinagar (Kahandalwadi),Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2037,Shrirampur (Shindewadi),Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2038,Somthane,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2039,Sonambe,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2040,Sonari,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2041,Sonewadi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2042,Songiri,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2043,Sulewadi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2044,Suregaon,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2045,Thangaon,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2046,Ujjani,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2047,Vadangali,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2048,Vadgaon (Pingala),Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2049,Vadgaon (Sinnar),Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2050,Vadzire,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2051,Varegaon,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2052,Vinchur Dalavi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2053,Wavi,Sinnar,2026-05-09,2026-05-09,0,5.0,4.2
2054,Alangun,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2055,Ambatha,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2056,Ambode,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2057,Barhe,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2058,Bedase,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2059,Bhadar,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2060,Bhavandagad,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2061,Bhawade,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2062,Bhormal,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2063,Biwal,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2064,Borgaon,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2065,Bubali,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2066,Chikadi,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2067,Chinchpada,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2068,Dangrale,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2069,Dolhare,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2070,Ghodambe,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2071,Gondune,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2072,Harantekdi,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2073,Haste,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2074,Hatgad,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2075,Hatrundi,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2076,Hatti,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2077,Hemadpada,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2078,Jahule,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2079,Kalamne,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2080,Karanjul Su,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2081,Kathipada,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2082,Khirdi,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2083,Khobalama,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2084,Khokari,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2085,Khuntvihir,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2086,Kothula,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2087,Kukudmundha,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2088,Kukudne,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2089,Ladgaon,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2090,Malegaon,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2091,Malgawhan,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2092,Mandha,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2093,Mangadhe,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2094,Mani,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2095,Mankhed,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2096,Mhaishadak,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2097,Mohpada,Surgana,2026-05-09,2026-05-09,0,15.0,8.5
2098,Nagshevadi,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2099,Palsan,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2100,Pohali,Surgana,2026-05-09,2026-05-09,0,15.0,12.8
2101,Pratapgad,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2102,Ragatvihir,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2103,Rahude,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2104,Rasha,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2105,Rokadpada,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2106,Rongane,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2107,Sajole,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2108,Sarad,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2109,Shinde,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2110,Thangaon,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2111,Umberpada(D),Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2112,Umberthan,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2113,Vaghdhond,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2114,Varambhe,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2115,Alwand,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2116,Ambai,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2117,Amboli,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2118,Anjaneri,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2119,Aswalihirsha,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2120,Avhate,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2121,Bafanvihir,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2122,Bbhootmokhada,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2123,Berval,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2124,Beze,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2125,Bhagohol,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2126,Bramhanwade,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2127,Chinchohol,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2128,Chinchvad,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2129,Dalpatpur,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2130,Deodongra,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2131,Deodongri,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2132,Deola,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2133,Devgaon,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2134,Dhumodi,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2135,Gadvadane,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2136,Ganeshgaon (W),Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2137,Gavatha,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2138,Godhadyachapada,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2139,Goldari,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2140,Harsul,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2141,Hatlondhi,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2142,Birdi,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2143,Holdar Nagar,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2144,Jategaon Bk,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2145,Jategaon Khd,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2146,Kachurli,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2147,Kalmuste(H),Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2148,Kalmuste (T),Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2149,Khadakohol,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2150,Khairaipali,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2151,Khambale,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2152,Kharoli,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2153,Kharset,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2154,Kharwal,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2155,Kone,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2156,Kotambi (H),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2157,Mahadeonagar,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2158,Malegaon,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2159,Met Chandryachi,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2160,Metgharkilla,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2161,Mulegaon,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2162,Mulwad,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2163,Murambi,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2164,Nandgaon (K),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
