panchayat_id,lgd_code,panchayat_name,block_name,district_name,panchayat_latitude,panchayat_longitude,elevation_m,date,forecast_issue_date,block_forecast_rainfall_mm,station_id,station_latitude,station_longitude,station_distance_km,actual_rainfall_mm
2138,301095,Godhadyachapada,Trimbak,Nashik,20.0211,73.4511,638,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.06,22.0
2139,183811,Goldari,Trimbak,Nashik,19.9811,73.4811,655,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,7.64,22.0
2140,183812,Harsul,Trimbak,Nashik,20.1154,73.4533,612,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,22.12,22.0
2141,183813,Hatlondhi,Trimbak,Nashik,19.9911,73.4411,625,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,11.51,22.0
2142,183814,Birdi,Trimbak,Nashik,19.9622,73.4011,602,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.94,22.0
2143,183815,Holdar Nagar,Trimbak,Nashik,19.9311,73.4811,645,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,5.11,22.0
2144,183816,Jategaon Bk,Trimbak,Nashik,19.9237,73.6484,590,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,12.4,22.0
2145,183817,Jategaon Khd,Trimbak,Nashik,19.9122,73.6511,588,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,12.81,22.0
2146,183818,Kachurli,Trimbak,Nashik,19.9477,73.4924,642,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,4.4,22.0
2147,183819,Kalmuste(H),Trimbak,Nashik,19.9265,73.461,630,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,7.22,22.0
2148,183820,Kalmuste (T),Trimbak,Nashik,19.9265,73.461,630,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,7.22,22.0
2149,183821,Khadakohol,Trimbak,Nashik,19.9411,73.4011,605,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.53,22.0
2150,183826,Khairaipali,Trimbak,Nashik,19.9522,73.4211,608,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,11.65,22.0
2151,183822,Khambale,Trimbak,Nashik,19.9548,73.6321,595,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,11.02,12.4
2152,183823,Kharoli,Trimbak,Nashik,19.9111,73.4411,612,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,9.53,12.4
2153,183824,Kharset,Trimbak,Nashik,20.176,73.3945,625,2026-03-09,2026-03-09,12.0,Harsul AWS,20.12,73.45,8.51,12.4
2154,183825,Kharwal,Trimbak,Nashik,20.0623,73.4352,638,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,17.74,12.4
2155,183827,Kone,Trimbak,Nashik,19.9511,73.5111,635,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,3.07,12.4
2156,183828,Kotambi (H),Trimbak,Nashik,19.9811,73.4211,612,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,12.72,12.4
2157,183829,Mahadeonagar,Trimbak,Nashik,19.9211,73.4811,642,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,5.21,12.4
2158,183830,Malegaon,Trimbak,Nashik,19.9411,73.5511,625,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.53,12.4
2159,183831,Met Chandryachi,Trimbak,Nashik,20.0111,73.4511,630,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,12.22,12.4
2160,183832,Metgharkilla,Trimbak,Nashik,20.0211,73.4711,635,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,11.85,12.4
2161,183833,Mulegaon,Trimbak,Nashik,19.9023,73.6092,615,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,8.83,12.4
2162,183834,Mulwad,Trimbak,Nashik,19.9422,73.4511,625,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,8.36,12.4
2163,183835,Murambi,Trimbak,Nashik,19.8509,73.6435,595,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,14.77,12.4
2164,183836,Nandgaon (K),Trimbak,Nashik,19.9411,73.4111,610,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,12.49,12.4
2165,183837,Nirgude,Trimbak,Nashik,19.9754,73.8417,585,2026-03-09,2026-03-09,12.0,Nashik AWS,19.99,73.78,6.65,3.8
2166,183838,Ozarkhed,Trimbak,Nashik,19.9111,73.4211,615,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,11.58,12.4
2167,183839,Pahine,Trimbak,Nashik,19.8993,73.5527,630,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,4.16,12.4
2168,183840,Pegalwadi (N),Trimbak,Nashik,19.9393,73.5537,655,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.68,12.4
2169,183841,Pegalwadi (T),Trimbak,Nashik,19.9393,73.5537,655,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.68,12.4
2170,183842,Pimplad (T),Trimbak,Nashik,19.9648,73.5284,648,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,3.87,12.4
2171,183843,Pimpri (T),Trimbak,Nashik,19.9411,73.5111,645,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.33,12.4
2172,183844,Raite,Trimbak,Nashik,19.9311,73.5222,655,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,0.82,12.4
2173,183845,Rohile,Trimbak,Nashik,20.0527,73.5533,610,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,13.86,12.4
2174,183846,Samundi,Trimbak,Nashik,19.8788,73.5025,648,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,6.38,12.4
2175,183847,Sapatpali,Trimbak,Nashik,19.9122,73.5122,655,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.72,12.4
2176,183848,Sapgaon,Trimbak,Nashik,19.9411,73.5511,625,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,2.53,25.0
2177,183849,Sapte,Trimbak,Nashik,19.9111,73.5822,605,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,5.85,25.0
2178,183850,Saraste,Trimbak,Nashik,20.123,73.5022,612,2026-02-09,2026-02-09,20.0,Harsul AWS,20.12,73.45,5.46,25.0
2179,183851,Shirasgaon (H),Trimbak,Nashik,19.9511,73.4811,635,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,5.62,25.0
2180,183852,Shirasgaon (T),Trimbak,Nashik,19.9511,73.4811,635,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,5.62,25.0
2181,183853,Shivajinagar,Trimbak,Nashik,20.0111,73.4511,622,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.22,25.0
2182,183854,Somnathnagar,Trimbak,Nashik,19.9211,73.4111,618,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.47,25.0
2183,183855,Takedeogaon,Trimbak,Nashik,20.0311,73.4511,628,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,13.94,25.0
2184,183857,Takeharsh,Trimbak,Nashik,20.0211,73.4211,642,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,15.24,25.0
2185,183856,Talegaon (T),Trimbak,Nashik,19.9477,73.647,585,2026-02-09,2026-02-09,20.0,Nashik AWS,19.99,73.78,14.67,18.0
2186,183858,Talwade (T),Trimbak,Nashik,19.9611,73.5122,638,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,3.93,25.0
2187,183859,Thanapada,Trimbak,Nashik,20.1266,73.3998,612,2026-02-09,2026-02-09,20.0,Harsul AWS,20.12,73.45,5.29,25.0
2188,183860,Torangan (H),Trimbak,Nashik,19.999,73.4332,618,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.7,25.0
2189,183861,Torangan (T),Trimbak,Nashik,19.999,73.4332,618,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.7,25.0
2190,183862,Vadholi,Trimbak,Nashik,19.9377,73.61,602,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,8.41,25.0
2191,183863,Vaghera,Trimbak,Nashik,20.0327,73.4791,655,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.6,25.0
2192,183864,Varasvihar,Trimbak,Nashik,19.9511,73.5111,635,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,3.07,25.0
2193,183865,Vaviharsh,Trimbak,Nashik,19.9811,73.4211,612,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.72,25.0
2194,183867,Vaygholpada,Trimbak,Nashik,19.9611,73.4211,612,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,11.9,25.0
2195,183866,Vele,Trimbak,Nashik,20.0954,73.5481,595,2026-02-09,2026-02-09,20.0,Harsul AWS,20.12,73.45,10.6,25.0
2196,183868,Velunje,Trimbak,Nashik,19.9122,73.5511,645,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,2.96,25.0
2197,238131,Vijaynagar,Trimbak,Nashik,19.9311,73.4511,635,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,8.25,25.0
2198,183869,Zarwad Bk,Trimbak,Nashik,19.9811,73.4211,612,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.72,25.0
2199,183870,Zarwad Khd,Trimbak,Nashik,19.9722,73.4111,612,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,13.28,25.0
2200,183871,Adgaon Chothava,Yeola,Nashik,20.1511,74.4511,530,2026-02-09,2026-02-09,5.0,Yeola AWS,20.04,74.49,13.0,6.5
2201,183774,Pratapgad,Surgana,Nashik,20.4811,73.5642,605,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,4.93,12.0
2202,183775,Ragatvihir,Surgana,Nashik,20.3541,73.5012,680,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,17.17,12.0
2203,183776,Rahude,Surgana,Nashik,20.3212,73.4854,695,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,21.03,12.0
2204,183777,Rasha,Surgana,Nashik,20.3811,73.5122,685,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,14.2,12.0
2205,183778,Rokadpada,Surgana,Nashik,20.4122,73.5411,670,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,9.64,12.0
2206,183779,Rongane,Surgana,Nashik,20.3755,73.5388,682,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,12.86,12.0
2207,183780,Sajole,Surgana,Nashik,20.3822,73.5451,675,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,11.88,12.0
2208,183781,Sarad,Surgana,Nashik,20.4011,73.5122,690,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,12.75,12.0
2209,183782,Shinde,Surgana,Nashik,20.4411,73.5522,665,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,6.83,12.0
2210,183784,Thangaon,Surgana,Nashik,20.4022,73.5042,695,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,13.36,12.0
2211,183785,Umberpada(D),Surgana,Nashik,20.4511,73.5222,660,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,9.39,12.0
2212,183786,Umberthan,Surgana,Nashik,20.5122,73.5411,640,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,8.57,12.0
2213,272752,Vaghdhond,Surgana,Nashik,20.4511,73.5522,655,2026-05-09,2026-05-09,10.0,Surgana AWS,20.47,73.61,6.38,12.0
2214,183787,Varambhe,Trimbak,Nashik,20.4111,73.5111,685,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,53.53,18.5
2215,183788,Alwand,Trimbak,Nashik,20.0111,73.4522,615,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,12.14,18.5
2216,183789,Ambai,Trimbak,Nashik,19.9733,73.4719,630,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,7.75,18.5
2217,183790,Amboli,Trimbak,Nashik,19.8865,73.65,590,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,13.45,18.5
2218,183791,Anjaneri,Trimbak,Nashik,19.946,73.5868,670,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,6.2,18.5
2219,183792,Aswalihirsha,Trimbak,Nashik,19.9211,73.4822,650,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,5.09,18.5
2220,183793,Avhate,Trimbak,Nashik,19.9822,73.5122,645,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,6.1,18.5
2221,183794,Bafanvihir,Trimbak,Nashik,19.9111,73.4811,640,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,5.53,18.5
2222,183798,Bbhootmokhada,Trimbak,Nashik,19.8911,73.5122,625,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,4.71,18.5
2223,183795,Berval,Trimbak,Nashik,19.9211,73.4411,612,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,9.35,18.5
2224,183796,Beze,Trimbak,Nashik,19.9411,73.5122,620,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,2.23,18.5
2225,183797,Bhagohol,Trimbak,Nashik,19.9511,73.4211,605,2026-05-09,2026-05-09,15.0,Trimbakeshwar AWS,19.93,73.53,11.62,18.5
2226,183799,Bramhanwade,Trimbak,Nashik,19.9811,73.4511,645,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,10.01,22.0
2227,183800,Chinchohol,Trimbak,Nashik,19.9522,73.4811,655,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,5.68,22.0
2228,183801,Chinchvad,Trimbak,Nashik,19.9411,73.4711,630,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,6.28,22.0
2229,183802,Dalpatpur,Trimbak,Nashik,19.9311,73.4511,640,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,8.25,22.0
2230,183803,Deodongra,Trimbak,Nashik,19.9511,73.4111,618,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,12.65,22.0
2231,183806,Deodongri,Trimbak,Nashik,19.9611,73.4211,612,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,11.9,22.0
2232,183805,Deola,Trimbak,Nashik,19.9111,73.4511,635,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,8.51,22.0
2233,183804,Devgaon,Trimbak,Nashik,19.8281,73.4598,665,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.5,22.0
2234,183807,Dhumodi,Trimbak,Nashik,19.9122,73.4211,608,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,11.56,22.0
2235,183808,Gadvadane,Trimbak,Nashik,19.9511,73.4011,612,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.68,22.0
2236,183809,Ganeshgaon (W),Trimbak,Nashik,19.9222,73.5111,622,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,2.16,22.0
2237,183810,Gavatha,Trimbak,Nashik,19.9811,73.4111,605,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.66,22.0
2238,301095,Godhadyachapada,Trimbak,Nashik,20.0211,73.4511,638,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.06,22.0
2239,183811,Goldari,Trimbak,Nashik,19.9811,73.4811,655,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,7.64,22.0
2240,183812,Harsul,Trimbak,Nashik,20.1154,73.4533,612,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,22.12,22.0
2241,183813,Hatlondhi,Trimbak,Nashik,19.9911,73.4411,625,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,11.51,22.0
2242,183814,Birdi,Trimbak,Nashik,19.9622,73.4011,602,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.94,22.0
2243,183815,Holdar Nagar,Trimbak,Nashik,19.9311,73.4811,645,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,5.11,22.0
2244,183816,Jategaon Bk,Trimbak,Nashik,19.9237,73.6484,590,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,12.4,22.0
2245,183817,Jategaon Khd,Trimbak,Nashik,19.9122,73.6511,588,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,12.81,22.0
2246,183818,Kachurli,Trimbak,Nashik,19.9477,73.4924,642,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,4.4,22.0
2247,183819,Kalmuste(H),Trimbak,Nashik,19.9265,73.461,630,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,7.22,22.0
2248,183820,Kalmuste (T),Trimbak,Nashik,19.9265,73.461,630,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,7.22,22.0
2249,183821,Khadakohol,Trimbak,Nashik,19.9411,73.4011,605,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,13.53,22.0
2250,183826,Khairaipali,Trimbak,Nashik,19.9522,73.4211,608,2026-04-09,2026-04-09,18.0,Trimbakeshwar AWS,19.93,73.53,11.65,22.0
2251,183822,Khambale,Trimbak,Nashik,19.9548,73.6321,595,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,11.02,12.4
2252,183823,Kharoli,Trimbak,Nashik,19.9111,73.4411,612,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,9.53,12.4
2253,183824,Kharset,Trimbak,Nashik,20.176,73.3945,625,2026-03-09,2026-03-09,12.0,Harsul AWS,20.12,73.45,8.51,12.4
2254,183825,Kharwal,Trimbak,Nashik,20.0623,73.4352,638,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,17.74,12.4
2255,183827,Kone,Trimbak,Nashik,19.9511,73.5111,635,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,3.07,12.4
2256,183828,Kotambi (H),Trimbak,Nashik,19.9811,73.4211,612,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,12.72,12.4
2257,183829,Mahadeonagar,Trimbak,Nashik,19.9211,73.4811,642,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,5.21,12.4
2258,183830,Malegaon,Trimbak,Nashik,19.9411,73.5511,625,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.53,12.4
2259,183831,Met Chandryachi,Trimbak,Nashik,20.0111,73.4511,630,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,12.22,12.4
2260,183832,Metgharkilla,Trimbak,Nashik,20.0211,73.4711,635,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,11.85,12.4
2261,183833,Mulegaon,Trimbak,Nashik,19.9023,73.6092,615,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,8.83,12.4
2262,183834,Mulwad,Trimbak,Nashik,19.9422,73.4511,625,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,8.36,12.4
2263,183835,Murambi,Trimbak,Nashik,19.8509,73.6435,595,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,14.77,12.4
2264,183836,Nandgaon (K),Trimbak,Nashik,19.9411,73.4111,610,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,12.49,12.4
2265,183837,Nirgude,Trimbak,Nashik,19.9754,73.8417,585,2026-03-09,2026-03-09,12.0,Nashik AWS,19.99,73.78,6.65,3.8
2266,183838,Ozarkhed,Trimbak,Nashik,19.9111,73.4211,615,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,11.58,12.4
2267,183839,Pahine,Trimbak,Nashik,19.8993,73.5527,630,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,4.16,12.4
2268,183840,Pegalwadi (N),Trimbak,Nashik,19.9393,73.5537,655,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.68,12.4
2269,183841,Pegalwadi (T),Trimbak,Nashik,19.9393,73.5537,655,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.68,12.4
2270,183842,Pimplad (T),Trimbak,Nashik,19.9648,73.5284,648,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,3.87,12.4
2271,183843,Pimpri (T),Trimbak,Nashik,19.9411,73.5111,645,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.33,12.4
2272,183844,Raite,Trimbak,Nashik,19.9311,73.5222,655,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,0.82,12.4
2273,183845,Rohile,Trimbak,Nashik,20.0527,73.5533,610,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,13.86,12.4
2274,183846,Samundi,Trimbak,Nashik,19.8788,73.5025,648,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,6.38,12.4
2275,183847,Sapatpali,Trimbak,Nashik,19.9122,73.5122,655,2026-03-09,2026-03-09,12.0,Trimbakeshwar AWS,19.93,73.53,2.72,12.4
2276,183848,Sapgaon,Trimbak,Nashik,19.9411,73.5511,625,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,2.53,25.0
2277,183849,Sapte,Trimbak,Nashik,19.9111,73.5822,605,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,5.85,25.0
2278,183850,Saraste,Trimbak,Nashik,20.123,73.5022,612,2026-02-09,2026-02-09,20.0,Harsul AWS,20.12,73.45,5.46,25.0
2279,183851,Shirasgaon (H),Trimbak,Nashik,19.9511,73.4811,635,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,5.62,25.0
2280,183852,Shirasgaon (T),Trimbak,Nashik,19.9511,73.4811,635,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,5.62,25.0
2281,183853,Shivajinagar,Trimbak,Nashik,20.0111,73.4511,622,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.22,25.0
2282,183854,Somnathnagar,Trimbak,Nashik,19.9211,73.4111,618,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.47,25.0
2283,183855,Takedeogaon,Trimbak,Nashik,20.0311,73.4511,628,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,13.94,25.0
2284,183857,Takeharsh,Trimbak,Nashik,20.0211,73.4211,642,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,15.24,25.0
2285,183856,Talegaon (T),Trimbak,Nashik,19.9477,73.647,585,2026-02-09,2026-02-09,20.0,Nashik AWS,19.99,73.78,14.67,18.0
2286,183858,Talwade (T),Trimbak,Nashik,19.9611,73.5122,638,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,3.93,25.0
2287,183859,Thanapada,Trimbak,Nashik,20.1266,73.3998,612,2026-02-09,2026-02-09,20.0,Harsul AWS,20.12,73.45,5.29,25.0
2288,183860,Torangan (H),Trimbak,Nashik,19.999,73.4332,618,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.7,25.0
2289,183861,Torangan (T),Trimbak,Nashik,19.999,73.4332,618,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.7,25.0
2290,183862,Vadholi,Trimbak,Nashik,19.9377,73.61,602,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,8.41,25.0
2291,183863,Vaghera,Trimbak,Nashik,20.0327,73.4791,655,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.6,25.0
2292,183864,Varasvihar,Trimbak,Nashik,19.9511,73.5111,635,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,3.07,25.0
2293,183865,Vaviharsh,Trimbak,Nashik,19.9811,73.4211,612,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.72,25.0
2294,183867,Vaygholpada,Trimbak,Nashik,19.9611,73.4211,612,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,11.9,25.0
2295,183866,Vele,Trimbak,Nashik,20.0954,73.5481,595,2026-02-09,2026-02-09,20.0,Harsul AWS,20.12,73.45,10.6,25.0
2296,183868,Velunje,Trimbak,Nashik,19.9122,73.5511,645,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,2.96,25.0
2297,238131,Vijaynagar,Trimbak,Nashik,19.9311,73.4511,635,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,8.25,25.0
2298,183869,Zarwad Bk,Trimbak,Nashik,19.9811,73.4211,612,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,12.72,25.0
2299,183870,Zarwad Khd,Trimbak,Nashik,19.9722,73.4111,612,2026-02-09,2026-02-09,20.0,Trimbakeshwar AWS,19.93,73.53,13.28,25.0
2300,183871,Adgaon Chothava,Yeola,Nashik,20.1511,74.4511,530,2026-02-09,2026-02-09,5.0,Yeola AWS,20.04,74.49,13.0,6.5
2301,183872,Adgaon Repal,Yeola,Nashik,20.1411,74.4811,535,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,11.1,18.2
2302,183873,Adsuregaon,Yeola,Nashik,20.1111,74.4522,538,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,8.64,18.2
2303,183874,Agangaon,Yeola,Nashik,20.1311,74.4611,530,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,10.37,18.2
2304,183874,Aherwadi,Yeola,Nashik,20.0911,74.4822,532,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,5.55,18.2
2305,183875,Ambegaon,Yeola,Nashik,20.1522,74.4911,525,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,12.3,18.2
2306,183876,Andersul,Yeola,Nashik,20.2111,74.5211,540,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,19.14,18.2
